29.7	0.0183076	-0.000267187	0	0
29.75	0.0182943	-0.000263032	0	0
29.8	0.0182813	-0.000258947	0	0
29.85	0.0182684	-0.000254932	0	0
29.9	0.0182558	-0.000250985	0	0
29.95	0.0182433	-0.000247105	0	0
30	0.0182311	-0.000243292	0	0
30.05	0.018219	-0.000239543	0	0
30.1	0.0182071	-0.000235859	0	0
30.15	0.0181954	-0.000232237	0	0
30.2	0.0181839	-0.000228677	0	0
30.25	0.0181726	-0.000225178	0	0
30.3	0.0181614	-0.000221738	0	0
30.35	0.0181504	-0.000218357	0	0
30.4	0.0181395	-0.000215034	0	0
30.45	0.0181289	-0.000211767	0	0
30.5	0.0181184	-0.000208556	0	0
30.55	0.018108	-0.0002054	0	0
30.6	0.0180978	-0.000202297	0	0
30.65	0.0180878	-0.000199248	0	0
30.7	0.0180779	-0.00019625	0	0
30.75	0.0180682	-0.000193304	0	0
30.8	0.0180586	-0.000190407	0	0
30.85	0.0180491	-0.00018756	0	0
30.9	0.0180398	-0.000184762	0	0
30.95	0.0180306	-0.000182011	0	0
31	0.0180216	-0.000179307	0	0
31.05	0.0180127	-0.000176649	0	0
31.1	0.0180039	-0.000174037	0	0
31.15	0.0179953	-0.000171469	0	0
31.2	0.0179868	-0.000168945	0	0
31.25	0.0179784	-0.000166464	0	0
31.3	0.0179702	-0.000164025	0	0
31.35	0.017962	-0.000161627	0	0
31.4	0.017954	-0.000159271	0	0
31.45	0.0179461	-0.000156954	0	0
31.5	0.0179383	-0.000154678	0	0
31.55	0.0179306	-0.00015244	0	0
31.6	0.0179231	-0.00015024	0	0
31.65	0.0179156	-0.000148077	0	0
31.7	0.0179082	-0.000145951	0	0
31.75	0.017901	-0.000143862	0	0
31.8	0.0178939	-0.000141808	0	0
31.85	0.0178868	-0.000139789	0	0
31.9	0.0178799	-0.000137805	0	0
31.95	0.017873	-0.000135854	0	0
32	0.0178663	-0.000133937	0	0
32.05	0.0178596	-0.000132052	0	0
32.1	0.0178531	-0.0001302	0	0
32.15	0.0178466	-0.000128378	0	0
32.2	0.0178402	-0.000126588	0	0
32.25	0.017834	-0.000124829	0	0
32.3	0.0178278	-0.000123099	0	0
