1.085	0.999999	1.52162e-06	5.03238e-07	-7.60809e-07	2.53603e-07	5.07206e-07
1.09	0.999999	1.52289e-06	5.05774e-07	-7.61443e-07	2.53814e-07	5.07629e-07
1.095	0.999999	1.52416e-06	5.08312e-07	-7.62077e-07	2.54025e-07	5.08052e-07
1.1	0.999999	1.52543e-06	5.10852e-07	-7.62712e-07	2.54237e-07	5.08475e-07
1.105	0.999999	1.5267e-06	5.13395e-07	-7.63348e-07	2.54449e-07	5.08899e-07
1.11	0.999999	1.52797e-06	5.15939e-07	-7.63984e-07	2.54661e-07	5.09323e-07
1.115	0.999999	1.52924e-06	5.18486e-07	-7.64621e-07	2.54873e-07	5.09748e-07
1.12	0.999999	1.53052e-06	5.21035e-07	-7.65258e-07	2.55086e-07	5.10172e-07
1.125	0.999999	1.53179e-06	5.23586e-07	-7.65896e-07	2.55298e-07	5.10597e-07
1.13	0.999999	1.53307e-06	5.26139e-07	-7.66534e-07	2.55511e-07	5.11023e-07
1.135	0.999999	1.53435e-06	5.28694e-07	-7.67173e-07	2.55724e-07	5.11449e-07
1.14	0.999999	1.53563e-06	5.31251e-07	-7.67812e-07	2.55937e-07	5.11875e-07
1.145	0.999999	1.5369e-06	5.3381e-07	-7.68452e-07	2.5615e-07	5.12302e-07
1.15	0.999999	1.53819e-06	5.36372e-07	-7.69092e-07	2.56364e-07	5.12729e-07
1.155	0.999999	1.53947e-06	5.38935e-07	-7.69733e-07	2.56577e-07	5.13156e-07
1.16	0.999999	1.54075e-06	5.41501e-07	-7.70375e-07	2.56791e-07	5.13583e-07
1.165	0.999999	1.54203e-06	5.44069e-07	-7.71016e-07	2.57005e-07	5.14011e-07
1.17	0.999999	1.54332e-06	5.46639e-07	-7.71659e-07	2.57219e-07	5.1444e-07
1.175	0.999999	1.54461e-06	5.49211e-07	-7.72302e-07	2.57434e-07	5.14868e-07
1.18	0.999999	1.54589e-06	5.51786e-07	-7.72946e-07	2.57648e-07	5.15298e-07
1.185	0.999999	1.54718e-06	5.54362e-07	-7.7359e-07	2.57863e-07	5.15727e-07
1.19	0.999999	1.54847e-06	5.56941e-07	-7.74234e-07	2.58078e-07	5.16157e-07
1.195	0.999999	1.54976e-06	5.59522e-07	-7.7488e-07	2.58293e-07	5.16587e-07
1.2	0.999999	1.55105e-06	5.62105e-07	-7.75525e-07	2.58508e-07	5.17017e-07
1.205	0.999999	1.55234e-06	5.6469e-07	-7.76172e-07	2.58723e-07	5.17448e-07
1.21	0.999999	1.55364e-06	5.67277e-07	-7.76818e-07	2.58939e-07	5.17879e-07
1.215	0.999999	1.55493e-06	5.69866e-07	-7.77466e-07	2.59155e-07	5.18311e-07
1.22	0.999999	1.55623e-06	5.72458e-07	-7.78114e-07	2.59371e-07	5.18743e-07
1.225	0.999999	1.55753e-06	5.75052e-07	-7.78762e-07	2.59587e-07	5.19175e-07
1.23	0.999999	1.55882e-06	5.77647e-07	-7.79411e-07	2.59803e-07	5.19608e-07
1.235	0.999999	1.56012e-06	5.80245e-07	-7.80061e-07	2.6002e-07	5.20041e-07
1.24	0.999999	1.56142e-06	5.82846e-07	-7.80711e-07	2.60236e-07	5.20474e-07
1.245	0.999999	1.56272e-06	5.85448e-07	-7.81361e-07	2.60453e-07	5.20908e-07
